source_file,dataset_split,audit_highlighted_word_count,audit_card_word_count,causal_word_count,certainty_word_count,impact_word_count,numeric_reference_count,highlighted_word_ratio,has_highlight_text
Michigan-BaPa-Neg-Gonzaga-Round-4.docx,train,3025.0,40191.0,7.0,8.0,4.0,1.0,0.0752656067278744,True
Michigan-BaPa-Neg-Gonzaga-Round-6.docx,train,7071.0,93296.0,21.0,53.0,61.0,67.0,0.07579103069799348,True
Michigan-BaPa-Neg-Gonzaga-Round-8.docx,train,2343.0,37362.0,13.0,8.0,12.0,27.0,0.06271077565440822,True
Michigan-ChCh-Aff-3---Gonzaga-Round-1.docx,train,3357.0,70063.0,13.0,7.0,17.0,31.0,0.047914020238927824,True
Michigan-ChCh-Aff-3---Gonzaga-Round-4.docx,validation,3917.0,63383.0,14.0,17.0,20.0,36.0,0.06179890506918259,True
Michigan-ChCh-Aff-3---Gonzaga-Round-5.docx,train,3573.0,47936.0,21.0,32.0,14.0,51.0,0.07453688251001335,True
Michigan-ChCh-Aff-3---Gonzaga-Round-8.docx,test,4265.0,51502.0,25.0,19.0,16.0,55.0,0.08281231796823424,True
Michigan-ChCh-Neg-3---Gonzaga-Round-2.docx,validation,994.0,28493.0,3.0,6.0,4.0,1.0,0.034885761415084406,True
Michigan-ChCh-Neg-3---Gonzaga-Round-3.docx,train,2299.0,41866.0,4.0,4.0,3.0,5.0,0.05491329479768786,True
Michigan-ChCh-Neg-3---Gonzaga-Round-6.docx,train,2053.0,31623.0,7.0,7.0,3.0,32.0,0.06492110172975366,True
Michigan-ChCh-Neg-3---Gonzaga-Round-7.docx,test,1404.0,35420.0,5.0,1.0,5.0,9.0,0.0396386222473179,True
Michigan-ChSa-Aff-3---Gonzaga-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Michigan-ChSa-Aff-3---Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Michigan-ChSa-Aff-3---Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Michigan-ChSa-Neg-3---Gonzaga-Round-1.docx,train,924.0,11031.0,2.0,3.0,0.0,0.0,0.08376393799292901,True
Michigan-ChSa-Neg-3---Gonzaga-Round-4.docx,train,1959.0,40565.0,10.0,10.0,11.0,4.0,0.0482928633058055,True
Michigan-ChSa-Neg-3---Gonzaga-Round-6.docx,validation,1727.0,30206.0,12.0,15.0,16.0,4.0,0.0571740713765477,True
Michigan-ChSa-Neg-3---Gonzaga-Round-8.docx,train,1592.0,27727.0,6.0,7.0,11.0,9.0,0.05741695819958885,True
Michigan-EsSh-Aff-Gonzaga-Round-1.docx,validation,4060.0,71136.0,18.0,15.0,23.0,41.0,0.057073774179037334,True
Michigan-EsSh-Aff-Gonzaga-Round-4.docx,validation,3801.0,62628.0,10.0,19.0,33.0,12.0,0.0606917033914543,True
Michigan-EsSh-Aff-Gonzaga-Round-5.docx,train,4266.0,74595.0,13.0,14.0,56.0,24.0,0.05718881962598029,True
Michigan-EsSh-Aff-Gonzaga-Round-8.docx,validation,4555.0,73050.0,9.0,24.0,37.0,37.0,0.06235455167693361,True
Michigan-EsSh-Neg-Gonzaga-Round-2.docx,validation,1258.0,28206.0,5.0,1.0,6.0,0.0,0.044600439622775295,True
Michigan-EsSh-Neg-Gonzaga-Round-3.docx,train,3872.0,55856.0,17.0,14.0,5.0,31.0,0.06932111142938986,True
Michigan-EsSh-Neg-Gonzaga-Round-6.docx,train,1707.0,19913.0,4.0,8.0,1.0,28.0,0.0857228945914729,True
Michigan-EsSh-Neg-Gonzaga-Round-7.docx,train,1115.0,29762.0,7.0,1.0,4.0,2.0,0.03746388011558363,True
Michigan-HwMc-Aff-2---Gonzaga-Round-1.docx,train,3005.0,60360.0,17.0,14.0,16.0,19.0,0.049784625579854205,True
Michigan-HwMc-Aff-2---Gonzaga-Round-3.docx,train,2989.0,50860.0,11.0,10.0,17.0,32.0,0.05876917027133307,True
Michigan-HwMc-Aff-2---Gonzaga-Round-6.docx,train,4406.0,65687.0,18.0,23.0,13.0,31.0,0.06707567707461141,True
Michigan-HwMc-Aff-2---Gonzaga-Round-7.docx,train,3363.0,57850.0,18.0,8.0,12.0,29.0,0.05813310285220397,True
Michigan-HwMc-Neg-2---Gonzaga-Round-2.docx,train,3743.0,52923.0,9.0,19.0,15.0,46.0,0.07072539349621147,True
Michigan-HwMc-Neg-2---Gonzaga-Round-4.docx,train,2726.0,47716.0,11.0,9.0,17.0,16.0,0.05712968396345042,True
Michigan-HwMc-Neg-2---Gonzaga-Round-5.docx,train,2594.0,38762.0,7.0,12.0,12.0,35.0,0.06692121149579484,True
Michigan-HwMc-Neg-2---Gonzaga-Round-8.docx,train,2661.0,52339.0,7.0,14.0,21.0,11.0,0.05084162861346224,True
Michigan-MoAl-Aff-2---Gonzaga-Round-2.docx,train,1394.0,26749.0,6.0,2.0,12.0,6.0,0.05211409772327937,True
Michigan-MoAl-Aff-2---Gonzaga-Round-3.docx,test,1394.0,26749.0,6.0,2.0,12.0,6.0,0.05211409772327937,True
Michigan-MoAl-Aff-2---Gonzaga-Round-6.docx,train,2974.0,41172.0,9.0,6.0,7.0,36.0,0.07223355678616536,True
Michigan-MoAl-Aff-2---Gonzaga-Round-8.docx,train,2445.0,36238.0,7.0,3.0,18.0,10.0,0.0674706109608698,True
Michigan-MoAl-Neg-2---Gonzaga-Round-1.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Michigan-MoAl-Neg-2---Gonzaga-Round-4.docx,train,2768.0,62330.0,15.0,16.0,18.0,25.0,0.044408791914006096,True
Michigan-MoAl-Neg-2---Gonzaga-Round-5.docx,train,1163.0,11471.0,1.0,4.0,1.0,3.0,0.10138610408857118,True
Michigan-MoAl-Neg-2---Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Michigan-OuAg-Aff-4-Gonzaga-University-Jesuit-Debates-Round-1.docx,train,3134.0,41303.0,8.0,6.0,9.0,45.0,0.07587826550129531,True
Michigan-OuAg-Aff-4-Gonzaga-University-Jesuit-Debates-Round-4.docx,train,4308.0,77792.0,19.0,9.0,32.0,26.0,0.05537844508432744,True
Michigan-OuAg-Aff-4-Gonzaga-University-Jesuit-Debates-Round-5.docx,train,3440.0,48619.0,7.0,10.0,8.0,19.0,0.07075423188465414,True
Michigan-OuAg-Aff-4-Gonzaga-University-Jesuit-Debates-Round-7.docx,train,4695.0,85840.0,28.0,15.0,20.0,39.0,0.05469478098788444,True
Michigan-OuAg-Neg-4-Gonzaga-University-Jesuit-Debates-Round-2.docx,train,3722.0,44913.0,5.0,28.0,18.0,57.0,0.08287132901387126,True
Michigan-OuAg-Neg-4-Gonzaga-University-Jesuit-Debates-Round-3.docx,train,2405.0,34623.0,4.0,17.0,3.0,2.0,0.06946249602865147,True
Michigan-OuAg-Neg-4-Gonzaga-University-Jesuit-Debates-Round-6.docx,train,1883.0,17892.0,4.0,12.0,8.0,42.0,0.10524256651017215,True
Michigan-OuAg-Neg-4-Gonzaga-University-Jesuit-Debates-Round-8.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Michigan-ShSh-Aff-Gonzaga-Round-2.docx,train,4569.0,77926.0,24.0,12.0,16.0,23.0,0.05863254882837564,True
Michigan-ShSh-Aff-Gonzaga-Round-3.docx,train,5004.0,80939.0,20.0,21.0,37.0,11.0,0.06182433684626694,True
Michigan-ShSh-Aff-Gonzaga-Round-5.docx,train,3123.0,46100.0,11.0,13.0,16.0,9.0,0.06774403470715835,True
Michigan-ShSh-Aff-Gonzaga-Round-7.docx,train,5848.0,88855.0,17.0,17.0,52.0,50.0,0.06581509200382646,True
Michigan-ShSh-Neg-Gonzaga-Round-1.docx,train,2089.0,34015.0,5.0,8.0,2.0,0.0,0.061414082022637075,True
Michigan-ShSh-Neg-Gonzaga-Round-4.docx,train,2641.0,38730.0,5.0,12.0,3.0,2.0,0.06819003356571134,True
Michigan-ShSh-Neg-Gonzaga-Round-6.docx,train,1247.0,22330.0,5.0,10.0,1.0,10.0,0.05584415584415584,True
Michigan-ShSh-Neg-Gonzaga-Round-8.docx,train,2625.0,34336.0,6.0,9.0,4.0,3.0,0.07645037278657968,True
MichiganState-FoMa-Aff-04---Gonzaga-Round-2.docx,train,301.0,4192.0,0.0,0.0,1.0,0.0,0.07180343511450382,True
MichiganState-FoMa-Aff-04---Gonzaga-Round-4.docx,train,341.0,2382.0,2.0,3.0,0.0,0.0,0.1431570109151973,True
MichiganState-FoMa-Aff-04---Gonzaga-Round-6.docx,train,248.0,3452.0,1.0,1.0,0.0,2.0,0.07184241019698726,True
MichiganState-FoMa-Aff-04---Gonzaga-Round-7.docx,train,1450.0,15319.0,5.0,6.0,4.0,9.0,0.09465369802206411,True
MichiganState-FoMa-Neg-04---Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
MichiganState-FoMa-Neg-04---Gonzaga-Round-3.docx,train,777.0,15265.0,1.0,2.0,2.0,17.0,0.050900753357353425,True
MichiganState-FoMa-Neg-04---Gonzaga-Round-5.docx,validation,827.0,12907.0,2.0,2.0,1.0,28.0,0.06407375842566049,True
MichiganState-FoMa-Neg-04---Gonzaga-Round-8.docx,test,1356.0,15689.0,4.0,1.0,3.0,0.0,0.08642998279049015,True
MichiganState-GeSh-Aff-Gonzaga-University-Jesuit-Debates-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
MichiganState-GeSh-Aff-Gonzaga-University-Jesuit-Debates-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
MichiganState-GeSh-Neg-Gonzaga-University-Jesuit-Debates-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
MichiganState-GeSh-Neg-Gonzaga-University-Jesuit-Debates-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
MichiganState-GeSh-Neg-Gonzaga-University-Jesuit-Debates-Round-6.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
MichiganState-GeSh-Neg-Gonzaga-University-Jesuit-Debates-Round-8.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
MichiganState-GuLe-Aff-Gonzaga-Round-1.docx,validation,446.0,7694.0,1.0,5.0,0.0,0.0,0.05796724720561477,True
MichiganState-GuLe-Aff-Gonzaga-Round-4.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
MichiganState-GuLe-Aff-Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
MichiganState-GuLe-Aff-Gonzaga-Round-8.docx,validation,2452.0,24150.0,3.0,9.0,12.0,12.0,0.10153209109730849,True
MichiganState-GuLe-Neg-Gonzaga-Round-2.docx,validation,799.0,15411.0,1.0,0.0,1.0,0.0,0.05184608396599831,True
MichiganState-GuLe-Neg-Gonzaga-Round-3.docx,test,177.0,1589.0,0.0,0.0,0.0,2.0,0.11139081183134046,True
MichiganState-GuLe-Neg-Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
MichiganState-GuLe-Neg-Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
MichiganState-JaSc-Aff-4---Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
MichiganState-JaSc-Aff-4---Gonzaga-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
MichiganState-JaSc-Aff-4---Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
MichiganState-JaSc-Neg-4---Gonzaga-Round-2.docx,train,3488.0,39321.0,14.0,12.0,29.0,49.0,0.08870578062612854,True
MichiganState-JaSc-Neg-4---Gonzaga-Round-4.docx,test,1607.0,17668.0,4.0,2.0,2.0,19.0,0.09095539959248358,True
MichiganState-JaSc-Neg-4---Gonzaga-Round-6.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
MichiganState-JaSc-Neg-4---Gonzaga-Round-8.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Minnesota-HaUs-Aff-3-Gonzaga-University-Jesuit-Debates-Round-1.docx,train,3144.0,53865.0,25.0,17.0,20.0,20.0,0.058368142578668895,True
Minnesota-HaUs-Aff-3-Gonzaga-University-Jesuit-Debates-Round-4.docx,test,3299.0,57311.0,28.0,18.0,24.0,13.0,0.05756312051787615,True
Minnesota-HaUs-Aff-3-Gonzaga-University-Jesuit-Debates-Round-5.docx,train,4237.0,75682.0,21.0,22.0,29.0,26.0,0.05598424988768796,True
Minnesota-HaUs-Neg-3-Gonzaga-University-Jesuit-Debates-Round-2.docx,train,2079.0,26088.0,1.0,20.0,8.0,19.0,0.0796918123275069,True
Minnesota-HaUs-Neg-3-Gonzaga-University-Jesuit-Debates-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Minnesota-HaUs-Neg-3-Gonzaga-University-Jesuit-Debates-Round-6.docx,train,1048.0,13909.0,5.0,3.0,0.0,7.0,0.07534689769214178,True
Minnesota-HaUs-Neg-3-Gonzaga-University-Jesuit-Debates-Round-7.docx,train,1726.0,23338.0,6.0,9.0,21.0,7.0,0.07395663724397977,True
Navy-CoRe-Aff-Gonzaga-Round-4.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-ArHi-Aff-01---Gonzaga-Round-2.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-ArHi-Aff-01---Gonzaga-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-ArHi-Aff-01---Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-ArHi-Aff-01---Gonzaga-Round-8.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-ArHi-Neg-01---Gonzaga-Round-1.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-ArHi-Neg-01---Gonzaga-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-ArHi-Neg-01---Gonzaga-Round-5.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-ArHi-Neg-01---Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-ArTa-Aff-3.-Gonzaga-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-ArTa-Aff-3.-Gonzaga-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-ArTa-Aff-3.-Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-ArTa-Aff-3.-Gonzaga-Round-8.docx,train,197.0,2697.0,0.0,4.0,0.0,2.0,0.07304412309974045,True
Northwestern-ArTa-Neg-3.-Gonzaga-Round-1.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-ArTa-Neg-3.-Gonzaga-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-ArTa-Neg-3.-Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-ArTa-Neg-3.-Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-HePe-Aff-02---Gonzaga-University-Jesuit-Debates-Round-1.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-HePe-Aff-02---Gonzaga-University-Jesuit-Debates-Round-4.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-HePe-Aff-02---Gonzaga-University-Jesuit-Debates-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-HePe-Aff-02---Gonzaga-University-Jesuit-Debates-Round-8.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-HePe-Neg-02---Gonzaga-University-Jesuit-Debates-Round-2.docx,test,328.0,2374.0,1.0,0.0,0.0,0.0,0.13816343723673125,True
Northwestern-HePe-Neg-02---Gonzaga-University-Jesuit-Debates-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-HePe-Neg-02---Gonzaga-University-Jesuit-Debates-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-HePe-Neg-02---Gonzaga-University-Jesuit-Debates-Round-7.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LeWe-Aff-3---Gonzaga-Round-2.docx,train,1460.0,17270.0,9.0,6.0,9.0,13.0,0.08453966415749856,True
Northwestern-LeWe-Aff-3---Gonzaga-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LeWe-Aff-3---Gonzaga-Round-6.docx,train,1366.0,17445.0,1.0,3.0,2.0,2.0,0.07830323875035827,True
Northwestern-LeWe-Aff-3---Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LeWe-Neg-3---Gonzaga-Round-1.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LeWe-Neg-3---Gonzaga-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LeWe-Neg-3---Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LeWe-Neg-3---Gonzaga-Round-8.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LuLe-Aff-03---Gonzaga-Round-2.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LuLe-Aff-03---Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LuLe-Aff-03---Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LuLe-Neg-03---Gonzaga-Round-1.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LuLe-Neg-03---Gonzaga-Round-3.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LuLe-Neg-03---Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LuLe-Neg-03---Gonzaga-Round-8.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-NePa-Aff-2---Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-NePa-Aff-2---Gonzaga-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-NePa-Aff-2---Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-NePa-Aff-2---Gonzaga-Round-7.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-NePa-Neg-2---Gonzaga-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-NePa-Neg-2---Gonzaga-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-NePa-Neg-2---Gonzaga-Round-5.docx,train,2393.0,23063.0,7.0,7.0,1.0,0.0,0.1037592680917487,True
Northwestern-NePa-Neg-2---Gonzaga-Round-8.docx,train,359.0,5911.0,3.0,0.0,0.0,0.0,0.060734224327524955,True
Northwestern-RuLi-Aff-03---Gonzaga-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-RuLi-Aff-03---Gonzaga-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-RuLi-Aff-03---Gonzaga-Round-6.docx,train,249.0,4081.0,3.0,0.0,2.0,0.0,0.06101445724087234,True
Northwestern-RuLi-Aff-03---Gonzaga-Round-7.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-RuLi-Neg-03---Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-RuLi-Neg-03---Gonzaga-Round-4.docx,validation,693.0,11606.0,3.0,2.0,5.0,5.0,0.05971049457177322,True
Northwestern-RuLi-Neg-03---Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-RuLi-Neg-03---Gonzaga-Round-8.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Purdue-HaHa-Aff-1---Gonzaga-Round-2.docx,train,542.0,8124.0,2.0,1.0,3.0,6.0,0.06671590349581487,True
Purdue-HaHa-Aff-1---Gonzaga-Round-4.docx,train,629.0,9706.0,0.0,0.0,1.0,5.0,0.06480527508757469,True
Purdue-HaHa-Aff-1---Gonzaga-Round-6.docx,train,141.0,558.0,0.0,2.0,0.0,0.0,0.25268817204301075,True
Purdue-HaHa-Aff-1---Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Purdue-HaHa-Neg-1---Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Purdue-HaHa-Neg-1---Gonzaga-Round-3.docx,train,997.0,13792.0,4.0,5.0,10.0,5.0,0.07228828306264501,True
Purdue-HaHa-Neg-1---Gonzaga-Round-5.docx,train,1059.0,16445.0,5.0,2.0,13.0,8.0,0.06439647309212526,True
Purdue-HaHa-Neg-1---Gonzaga-Round-8.docx,validation,1607.0,27135.0,11.0,9.0,19.0,9.0,0.05922240648608808,True
SouthernCalifornia-BhRa-Aff-2-Gonzaga-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BhRa-Aff-2-Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BhRa-Neg-2-Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BhRa-Neg-2-Gonzaga-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BhRa-Neg-2-Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BrMa-Aff-Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BrMa-Aff-Gonzaga-Round-3.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BrMa-Aff-Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BrMa-Aff-Gonzaga-Round-7.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BrMa-Neg-Gonzaga-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BrMa-Neg-Gonzaga-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BrMa-Neg-Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BrMa-Neg-Gonzaga-Round-8.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-TrMi-Aff-Gonzaga-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-TrMi-Neg-Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-TrMi-Neg-Gonzaga-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-TrMi-Neg-Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-TrMi-Neg-Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-VeHu-Aff-Gonzaga-University-Jesuit-Debates-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-VeHu-Aff-Gonzaga-University-Jesuit-Debates-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Stanford-LaYa-Aff-Gonzaga-University-Jesuit-Debates-Round-2.docx,train,1263.0,13771.0,1.0,6.0,2.0,23.0,0.09171447244208844,True
Stanford-LaYa-Neg-Gonzaga-University-Jesuit-Debates-Round-1.docx,validation,4681.0,75949.0,15.0,26.0,37.0,64.0,0.061633464561745385,True
Stanford-LaYa-Neg-Gonzaga-University-Jesuit-Debates-Round-3.docx,train,3898.0,51012.0,20.0,13.0,26.0,67.0,0.07641339292715439,True
Texas-FeLo-Aff-2--Gonzaga-Round-2.docx,train,603.0,6315.0,1.0,5.0,0.0,4.0,0.09548693586698337,True
Texas-FeLo-Aff-2--Gonzaga-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-FeLo-Aff-2--Gonzaga-Round-5.docx,validation,603.0,6267.0,4.0,8.0,0.0,3.0,0.09621828626136908,True
Texas-FeLo-Aff-2--Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-FeLo-Neg-2--Gonzaga-Round-1.docx,train,632.0,8003.0,3.0,1.0,3.0,5.0,0.07897038610521055,True
Texas-FeLo-Neg-2--Gonzaga-Round-3.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-FeLo-Neg-2--Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-FeLo-Neg-2--Gonzaga-Round-8.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-GaSt-Aff-02---Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-GaSt-Aff-02---Gonzaga-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-GaSt-Aff-02---Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-GaSt-Aff-02---Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-GaSt-Neg-02---Gonzaga-Round-2.docx,validation,111.0,955.0,4.0,0.0,0.0,0.0,0.1162303664921466,True
Texas-GaSt-Neg-02---Gonzaga-Round-4.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-GaSt-Neg-02---Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-GaSt-Neg-02---Gonzaga-Round-8.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-CrKh-Aff-01-----Gonzaga-Round-2.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-CrKh-Aff-01-----Gonzaga-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-CrKh-Aff-01-----Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-CrKh-Aff-01-----Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-CrKh-Neg-01-----Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-CrKh-Neg-01-----Gonzaga-Round-4.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
